audio_id,filename,class_label,source,original_filename,sha256,split,augmented,relative_path
SS01183,SS01183_c45dc8d0.mp3,aggression,mp3:aggression,Aggression_024_67542.mp3,c45dc8d03f558c8804da868b7559c09f408b455e72aca2f52bcafa00d5e6e18d,val,original,categorized_audio\aggression\SS01183_c45dc8d0.mp3
SS01184,SS01184_aff7011b.mp3,aggression,mp3:aggression,Aggression_025_162259.mp3,aff7011b979c4fcb78e6a93e6c88473e0cac7b52704cb4f1e974a8f7fe76c327,test,original,categorized_audio\aggression\SS01184_aff7011b.mp3
SS01185,SS01185_64641d3b.mp3,aggression,mp3:aggression,Aggression_026_564079.mp3,64641d3b083f50ee5aba372a753a16d7178fb394850354b3caf9a8ce3b422389,test,original,categorized_audio\aggression\SS01185_64641d3b.mp3
SS01186,SS01186_40ea0d84.mp3,aggression,mp3:aggression,Aggression_027_234869.mp3,40ea0d8457f45c94064ada0f7d6faf1ca2ebaa084ec656f6f2343e58755250fb,val,original,categorized_audio\aggression\SS01186_40ea0d84.mp3
SS01187,SS01187_253f8045.mp3,aggression,mp3:aggression,Aggression_028_233068.mp3,253f80457e8079e72a970dca25ac9bdc4098a1fe9c1948273f36d568d06ea48f,train,original,categorized_audio\aggression\SS01187_253f8045.mp3
SS01188,SS01188_29e8393d.mp3,aggression,mp3:aggression,Aggression_029_697737.mp3,29e8393d0d42c26dc643e729c3cf6f2a208e5fe9d802b2712b4702736ea166e5,train,original,categorized_audio\aggression\SS01188_29e8393d.mp3
SS01189,SS01189_6853bef0.mp3,aggression,mp3:aggression,Aggression_030_182794.mp3,6853bef08fe98fd3682bf0622f23693b2fb05dd8a02a2c69804654bce8b49d16,test,original,categorized_audio\aggression\SS01189_6853bef0.mp3
SS01190,SS01190_07b25539.mp3,aggression,mp3:aggression,Aggression_031_160768.mp3,07b255397d48734bbc38e706368924e88f92491872746ca587e9793b49bee9c1,train,original,categorized_audio\aggression\SS01190_07b25539.mp3
SS01191,SS01191_0f5d39d9.mp3,aggression,mp3:aggression,Aggression_032_376819.mp3,0f5d39d9c59d0a0a5ed71d434f22ee29efeefd1a0a0559910035fbd77af96be8,val,original,categorized_audio\aggression\SS01191_0f5d39d9.mp3
SS01192,SS01192_6d7ca485.mp3,aggression,mp3:aggression,Aggression_033_162365.mp3,6d7ca4850d49ba7bf920d38d0176a46122010727689bc2ae5919ca213ae83a94,train,original,categorized_audio\aggression\SS01192_6d7ca485.mp3
SS01193,SS01193_5ae180ed.mp3,aggression,mp3:aggression,Aggression_034_455513.mp3,5ae180edffed04d44f91089763615f733894ffb368ed6b038722a44874178564,val,original,categorized_audio\aggression\SS01193_5ae180ed.mp3
SS01194,SS01194_f57cd0af.mp3,aggression,mp3:aggression,Aggression_035_857698.mp3,f57cd0af5866bc84b6e20de9b37199a2883184bc0cd65d3524feabd0ecd10e71,train,original,categorized_audio\aggression\SS01194_f57cd0af.mp3
SS01195,SS01195_cd49ef0f.mp3,aggression,mp3:aggression,Aggression_036_122183.mp3,cd49ef0f47cc5b487727c29863c994824fbbc66e1945d3e4fd3b0979fe2c4687,train,original,categorized_audio\aggression\SS01195_cd49ef0f.mp3
SS01196,SS01196_a102fe43.mp3,aggression,mp3:aggression,Aggression_037_679690.mp3,a102fe43f233a68b5f1949a95eee47a4822e5351f8caa100918819f939fdea14,train,original,categorized_audio\aggression\SS01196_a102fe43.mp3
SS01197,SS01197_e60d5dcd.mp3,aggression,mp3:aggression,Aggression_038_679689.mp3,e60d5dcd070eb2243e8be8092e08470011149d742edce5f3527936b1c1dde895,train,original,categorized_audio\aggression\SS01197_e60d5dcd.mp3
SS01198,SS01198_aada7b20.mp3,aggression,mp3:aggression,Aggression_039_679688.mp3,aada7b20152aa2d89a69c2ea497e9eb699ab8d85fd72fdf32ad5e48d6dcadc29,train,original,categorized_audio\aggression\SS01198_aada7b20.mp3
SS01199,SS01199_f6cfd3d4.mp3,aggression,mp3:aggression,Aggression_040_679687.mp3,f6cfd3d49d55923442d3bd3eb5c88f9201d8848e4148a12b9b5f686d62ff19b5,test,original,categorized_audio\aggression\SS01199_f6cfd3d4.mp3
SS01200,SS01200_b41d43f8.mp3,aggression,mp3:aggression,Aggression_041_679686.mp3,b41d43f89df5c1589ba8d2a9f27d4dbc8eda56aaacf3d744dc4d958fe1b44210,train,original,categorized_audio\aggression\SS01200_b41d43f8.mp3
SS01201,SS01201_14088c3c.mp3,aggression,mp3:aggression,Aggression_042_679685.mp3,14088c3ccf4dee9f4b3a38a72201454747af089b56e5b44b2a0cdf311096a07c,train,original,categorized_audio\aggression\SS01201_14088c3c.mp3
SS01202,SS01202_b0bcab42.mp3,aggression,mp3:aggression,Aggression_043_679684.mp3,b0bcab422cc2b40eb20c5a74be06c62c9fc3e1f25b9b82b03ff8772aee1e5232,train,original,categorized_audio\aggression\SS01202_b0bcab42.mp3
SS01203,SS01203_35ac6fd2.mp3,aggression,mp3:aggression,Aggression_044_679683.mp3,35ac6fd2aea205a46f2f354795226334f844bd6ed636e9d57765f4aa3253e16f,train,original,categorized_audio\aggression\SS01203_35ac6fd2.mp3
SS01204,SS01204_e41238d9.mp3,aggression,mp3:aggression,Aggression_045_679682.mp3,e41238d9999eeb312544810619ee9e49be8869f5772effee13a1a11638bb0dce,train,original,categorized_audio\aggression\SS01204_e41238d9.mp3
SS01205,SS01205_b1a30cc3.mp3,aggression,mp3:aggression,Aggression_046_679681.mp3,b1a30cc3f53b90c075fdb8c1bd6fe42a397f4078615e3917687400e7ff30a55e,train,original,categorized_audio\aggression\SS01205_b1a30cc3.mp3
SS01206,SS01206_d7fbc2af.mp3,aggression,mp3:aggression,Aggression_047_679680.mp3,d7fbc2af8739558e7a9f5fae2599cf4b94500b237056842f21fcb7d445b42de0,train,original,categorized_audio\aggression\SS01206_d7fbc2af.mp3
SS01207,SS01207_a65681bb.mp3,aggression,mp3:aggression,Aggression_048_679679.mp3,a65681bbc661141650cd151d16e7c182bec6fac4cb90e41c7788d9632f083b4f,train,original,categorized_audio\aggression\SS01207_a65681bb.mp3
SS01208,SS01208_3e5b37f4.mp3,aggression,mp3:aggression,Aggression_049_679678.mp3,3e5b37f44bbc405d1e0586c1cd8d187ba7050a52c1281dfc886f7e2c578cbd78,train,original,categorized_audio\aggression\SS01208_3e5b37f4.mp3
SS01209,SS01209_d7611cb5.mp3,aggression,mp3:aggression,Aggression_050_679676.mp3,d7611cb5e5b171a40fa1c2342e1a949d28a0c746464580326e05fd4b6ba02688,train,original,categorized_audio\aggression\SS01209_d7611cb5.mp3
SS01210,SS01210_1f5b0316.mp3,aggression,mp3:aggression,Aggression_051_679675.mp3,1f5b0316791b9192fd6d8aee18d8da546c9411452d6af97675d20e4c8962da5d,train,original,categorized_audio\aggression\SS01210_1f5b0316.mp3
SS01211,SS01211_73875471.mp3,aggression,mp3:aggression,Aggression_052_679674.mp3,7387547110dc550c1231407dec6894da7691eaa61bd90c2821562328f99dda19,train,original,categorized_audio\aggression\SS01211_73875471.mp3
SS01212,SS01212_4f9b2c66.mp3,aggression,mp3:aggression,Aggression_053_679673.mp3,4f9b2c6611877c47a3572126f8be25e8b9e2a6fbed8fb89b35a98581138193cb,train,original,categorized_audio\aggression\SS01212_4f9b2c66.mp3
SS01213,SS01213_848c5a90.mp3,aggression,mp3:aggression,Aggression_054_679672.mp3,848c5a9015ea73ae57ca8ce45cecfd546ba2fbb424fbafd6ddc918d72009247b,train,original,categorized_audio\aggression\SS01213_848c5a90.mp3
SS01214,SS01214_eec7a0a5.mp3,aggression,mp3:aggression,Aggression_055_679671.mp3,eec7a0a5c75ac4f1de8afb8b0a7157355e2f41f3fc33b8952d3c9bc18c95261a,val,original,categorized_audio\aggression\SS01214_eec7a0a5.mp3
SS01215,SS01215_bd81769d.mp3,aggression,mp3:aggression,Aggression_056_679670.mp3,bd81769d881043210b7c4320ee1cd7fca9ea3a83b1af8fc94ae3a2f2a620c100,test,original,categorized_audio\aggression\SS01215_bd81769d.mp3
SS01216,SS01216_f8b46d3a.mp3,aggression,mp3:aggression,Aggression_113_679669.mp3,f8b46d3ac529f4f5e69c6b2d9e09286379c54af30ce1840ccc2a5b3f25fb5e6a,train,original,categorized_audio\aggression\SS01216_f8b46d3a.mp3
SS01217,SS01217_9dd8f482.mp3,aggression,mp3:aggression,Aggression_114_679668.mp3,9dd8f48253e423cfe20aa6fe4a739dc0f849104f2e03b1a0949f14c53fc8cb31,val,original,categorized_audio\aggression\SS01217_9dd8f482.mp3
SS01218,SS01218_b58c1735.mp3,aggression,mp3:aggression,Aggression_115_679667.mp3,b58c1735b66f0f7787161a3e1b96bf63e668aea3c559a48f4b99919ce0c1ea1c,test,original,categorized_audio\aggression\SS01218_b58c1735.mp3
SS01219,SS01219_fc5a578c.mp3,aggression,mp3:aggression,Aggression_116_679666.mp3,fc5a578ca6a0d8dc9f1e837b5dfa2e97165509cf4291fc5ff0eb3a818a845a9f,train,original,categorized_audio\aggression\SS01219_fc5a578c.mp3
SS01220,SS01220_466abbb4.mp3,aggression,mp3:aggression,Aggression_117_679665.mp3,466abbb48d6f7dcba20f08d18bc5511dc1c7abb6097a5d1f000b5f34f11f10d6,train,original,categorized_audio\aggression\SS01220_466abbb4.mp3
SS01221,SS01221_8bbc4953.mp3,aggression,mp3:aggression,Aggression_118_679664.mp3,8bbc4953fa1b6e4da65a3a5921a1ceb246d005a67c96642e25cfd76493c95c9a,train,original,categorized_audio\aggression\SS01221_8bbc4953.mp3
SS01222,SS01222_39a59146.mp3,aggression,mp3:aggression,Aggression_119_679663.mp3,39a5914644a3792e23ef66563e28e4c66f2b6084c85f6c991eb603f2de9ac5ef,train,original,categorized_audio\aggression\SS01222_39a59146.mp3
SS01223,SS01223_a0b546b3.mp3,aggression,mp3:aggression,Aggression_120_679662.mp3,a0b546b3a8149843cb1a212e9f436dff5d511b9ba28ca518f734292789420321,train,original,categorized_audio\aggression\SS01223_a0b546b3.mp3
SS01224,SS01224_8fe122dd.mp3,aggression,mp3:aggression,Aggression_121_679661.mp3,8fe122dd32d9987f3f23518cd41172e38ac094ecaeca8325f7413983ae6b9941,train,original,categorized_audio\aggression\SS01224_8fe122dd.mp3
SS01225,SS01225_fa9c7cab.mp3,aggression,mp3:aggression,Aggression_122_679660.mp3,fa9c7cabab157408389ae6a359a32ab70a860e3e3093132535e0ffb9d08b1de2,test,original,categorized_audio\aggression\SS01225_fa9c7cab.mp3
SS01226,SS01226_7b9e8485.mp3,aggression,mp3:aggression,Aggression_123_679659.mp3,7b9e8485529f0fe9bdcf67663ce7707a35799c800bc3d795c97f4f1f76459fac,train,original,categorized_audio\aggression\SS01226_7b9e8485.mp3
SS01227,SS01227_dfb15e21.mp3,aggression,mp3:aggression,Aggression_124_679658.mp3,dfb15e218351fdb6676353244752262e9290b3cf7346f2c44553525d1bab31ac,train,original,categorized_audio\aggression\SS01227_dfb15e21.mp3
SS01228,SS01228_7dc38956.mp3,aggression,mp3:aggression,Aggression_125_679656.mp3,7dc389560cbd9daa3704ee757ff3894f2bab3a27b6da03fb604a38b6dcf7d718,train,original,categorized_audio\aggression\SS01228_7dc38956.mp3
SS01229,SS01229_20d55fc5.mp3,aggression,mp3:aggression,Aggression_126_679655.mp3,20d55fc5f96a4833f2b83f347edfd628bc6d187efc95721c90e9b040246c5bb8,train,original,categorized_audio\aggression\SS01229_20d55fc5.mp3
SS01230,SS01230_476ad8d4.mp3,aggression,mp3:aggression,Aggression_127_679654.mp3,476ad8d4f0bf36c88bfb7374ea15e6f8d6c217e88820663782f123873b4f030b,train,original,categorized_audio\aggression\SS01230_476ad8d4.mp3
SS01231,SS01231_05e38789.mp3,aggression,mp3:aggression,Aggression_128_679653.mp3,05e38789d66d78e0d202e70c80c2349f9320fc92316e4a2620e6b16fe44071b7,train,original,categorized_audio\aggression\SS01231_05e38789.mp3
SS01232,SS01232_f47c328f.mp3,aggression,mp3:aggression,Aggression_129_679652.mp3,f47c328f67e85286af96be6f721c2b0e2bfc154c6d5f0de5e4b80480d5c22498,train,original,categorized_audio\aggression\SS01232_f47c328f.mp3
SS01233,SS01233_517840bc.mp3,aggression,mp3:aggression,Aggression_130_679651.mp3,517840bc389d7b932b04281edebad35d4708026d49ec1f6090ffb9f6b813d2cd,val,original,categorized_audio\aggression\SS01233_517840bc.mp3
SS01234,SS01234_7e219bcc.mp3,aggression,mp3:aggression,Aggression_131_679650.mp3,7e219bcc7816f7cadcfb742b3ef636a13f9e50a35aeefe001ba5bb8c3c7f1dad,train,original,categorized_audio\aggression\SS01234_7e219bcc.mp3
SS01235,SS01235_285aaabb.mp3,aggression,mp3:aggression,Aggression_132_679649.mp3,285aaabb34f243b6e1c56489e34b19f1402f0a4423d8cea3e1633b55990023ea,train,original,categorized_audio\aggression\SS01235_285aaabb.mp3
SS01236,SS01236_a728c7bc.mp3,aggression,mp3:aggression,Aggression_133_679648.mp3,a728c7bc80acae754ee93bd93d4421ce99e504eb21cf9431460ebd3dc7d34974,train,original,categorized_audio\aggression\SS01236_a728c7bc.mp3
SS01237,SS01237_ba8d302d.mp3,aggression,mp3:aggression,Aggression_134_679647.mp3,ba8d302db8895f0620ab2008d83873f2333bde85ef19e9856c312fdb76c3f254,train,original,categorized_audio\aggression\SS01237_ba8d302d.mp3
SS01238,SS01238_117b4985.mp3,aggression,mp3:aggression,Aggression_135_679646.mp3,117b49855f2598400cf51dc151c3e338563c9e0858588c7eab456a0af2db4272,train,original,categorized_audio\aggression\SS01238_117b4985.mp3
SS01239,SS01239_7a68915c.mp3,aggression,mp3:aggression,Aggression_136_679645.mp3,7a68915cf2418726c7dbc2226f292f488749a73ebf21ed38050a5fa38cfec19d,val,original,categorized_audio\aggression\SS01239_7a68915c.mp3
SS01240,SS01240_d5264d24.mp3,aggression,mp3:aggression,Aggression_137_679644.mp3,d5264d2460b27e7dd3378bedfd6b3be209ef16a3b4f2047a49c0450558664a0e,test,original,categorized_audio\aggression\SS01240_d5264d24.mp3
SS01241,SS01241_778d0839.mp3,aggression,mp3:aggression,Aggression_138_679643.mp3,778d08390e12b489f8566c1fc46f20c407a0091722e59035a92bc561238f7ed3,train,original,categorized_audio\aggression\SS01241_778d0839.mp3
SS01242,SS01242_2d06a009.mp3,aggression,mp3:aggression,Aggression_139_679642.mp3,2d06a009e18da094fff50a0f557dfd83e980425f016f211ae49c92e39b8034bd,train,original,categorized_audio\aggression\SS01242_2d06a009.mp3
SS01243,SS01243_21f8325c.mp3,aggression,mp3:aggression,Aggression_140_679641.mp3,21f8325c85c6d6fb46398dc02f50e2116cd4739d01f2655ababcdcb038e8df4b,train,original,categorized_audio\aggression\SS01243_21f8325c.mp3
SS01244,SS01244_36b3edc7.mp3,aggression,mp3:aggression,Aggression_141_679640.mp3,36b3edc77e4ce98c6cfb5165d1a942b004921d966ee054726994c9907abda084,val,original,categorized_audio\aggression\SS01244_36b3edc7.mp3
SS01245,SS01245_27fb6b76.mp3,aggression,mp3:aggression,Aggression_142_679639.mp3,27fb6b765611434c6d5da9c7998b2a271b3e441c5c50b841b1b8b8c45d23cfa8,train,original,categorized_audio\aggression\SS01245_27fb6b76.mp3
SS01246,SS01246_ae87bca1.mp3,aggression,mp3:aggression,Aggression_143_679638.mp3,ae87bca1f645332f86c851539bbe62579b83ee82a4366a4a56725d44ff21370f,test,original,categorized_audio\aggression\SS01246_ae87bca1.mp3
SS01247,SS01247_a5ce8fe7.mp3,aggression,mp3:aggression,Aggression_144_679637.mp3,a5ce8fe733e42e1a2195b30d21733ecb10d91a91d5001779a44cb8e69286cb11,train,original,categorized_audio\aggression\SS01247_a5ce8fe7.mp3
SS01248,SS01248_acce3701.mp3,aggression,mp3:aggression,Aggression_145_679636.mp3,acce3701fe066c4d7e4f9a528b8345f55e3abe6729d22a11aac1c3463ce37188,train,original,categorized_audio\aggression\SS01248_acce3701.mp3
SS01249,SS01249_e0c34c63.mp3,aggression,mp3:aggression,Aggression_146_679635.mp3,e0c34c634128db76493855309e03aecc32acea9d5733b83011247ffe944a39e4,train,original,categorized_audio\aggression\SS01249_e0c34c63.mp3
SS01250,SS01250_ddbb5e13.mp3,aggression,mp3:aggression,Aggression_147_679634.mp3,ddbb5e13a4175ee262bf3910edc934fa91aa9d260828429e9c17fef10df37bee,val,original,categorized_audio\aggression\SS01250_ddbb5e13.mp3
SS01251,SS01251_71c2fd79.mp3,aggression,mp3:aggression,Aggression_148_679633.mp3,71c2fd7909859bc72e4e8da51c43f396fcc19f60be034062a9e8731ca008bd7a,train,original,categorized_audio\aggression\SS01251_71c2fd79.mp3
SS01252,SS01252_a2110143.mp3,aggression,mp3:aggression,Aggression_149_679632.mp3,a21101433080d0df3902e2367779ac87edbe403dded1b7c6680d21387fdefd36,train,original,categorized_audio\aggression\SS01252_a2110143.mp3
SS01253,SS01253_5acebb68.mp3,aggression,mp3:aggression,Aggression_150_679631.mp3,5acebb68a918fde08a6de0a0bd2c957ce68dff02c20bb67bda1611d2de5993e6,train,original,categorized_audio\aggression\SS01253_5acebb68.mp3
SS01254,SS01254_f303a508.mp3,aggression,mp3:aggression,Aggression_151_679630.mp3,f303a5088dd34da6dcb1bfc051fa05735e2741763f260ce1f501df2021dd6c78,train,original,categorized_audio\aggression\SS01254_f303a508.mp3
SS01255,SS01255_f28e75dd.mp3,aggression,mp3:aggression,Aggression_152_679629.mp3,f28e75dde159c3c48df81c0f9ba5c73d1f174c4f139c769ba31efffa7aa330bd,test,original,categorized_audio\aggression\SS01255_f28e75dd.mp3
SS01256,SS01256_c618fa71.mp3,aggression,mp3:aggression,Aggression_153_679628.mp3,c618fa71986d77e146c8f5db842a42d3e41c6eb2ff9a62fef1e22ec190c68d80,train,original,categorized_audio\aggression\SS01256_c618fa71.mp3
SS01257,SS01257_485925d7.mp3,aggression,mp3:aggression,Aggression_154_679627.mp3,485925d70e26ec8f9728e65bc084838d2b8def96c1ff6dcfa2a32ebc940e9cd3,train,original,categorized_audio\aggression\SS01257_485925d7.mp3
SS01258,SS01258_acd15406.mp3,aggression,mp3:aggression,Aggression_155_679626.mp3,acd15406f62e234b6bc22419e5afbb601a6a69b01a411629e2234c3505fa6770,train,original,categorized_audio\aggression\SS01258_acd15406.mp3
SS01259,SS01259_ca159bcb.mp3,aggression,mp3:aggression,Aggression_156_679625.mp3,ca159bcbf565266d0b0f6887f66296d399198a7691f495edcce0cd4fd84066e6,train,original,categorized_audio\aggression\SS01259_ca159bcb.mp3
SS01260,SS01260_01a8016b.mp3,aggression,mp3:aggression,Aggression_157_679624.mp3,01a8016b72f2325253edd74b081c82dddf1a2acaaa209d9f1ba529199e60a071,train,original,categorized_audio\aggression\SS01260_01a8016b.mp3
SS01261,SS01261_3e16d915.mp3,aggression,mp3:aggression,Aggression_158_679623.mp3,3e16d9154d934d16a8fb6e735160c47c1d450bb726d355789bb87bf248bd24d2,train,original,categorized_audio\aggression\SS01261_3e16d915.mp3
SS01262,SS01262_fe5ba930.mp3,aggression,mp3:aggression,Aggression_159_679622.mp3,fe5ba930176e04c8ffa8ec02c3368949741f550e160288d86a854d40a81170b6,test,original,categorized_audio\aggression\SS01262_fe5ba930.mp3
SS01263,SS01263_bc800c2c.mp3,aggression,mp3:aggression,Aggression_160_679621.mp3,bc800c2c76bcbafee9cdf0d1018e5ac42ab78bea5e3d13d5a79e527645310d60,train,original,categorized_audio\aggression\SS01263_bc800c2c.mp3
SS01264,SS01264_9c13a02e.mp3,aggression,mp3:aggression,Aggression_161_679620.mp3,9c13a02e51434ee3389682c5771ebd86807e286946ea80e2f6f1167e12bd6901,train,original,categorized_audio\aggression\SS01264_9c13a02e.mp3
SS01265,SS01265_48c09af4.mp3,aggression,mp3:aggression,Aggression_162_679619.mp3,48c09af470cef7468cad3a09b86ce35947b6cd746eb0aab0706356576e4153a7,test,original,categorized_audio\aggression\SS01265_48c09af4.mp3
SS01266,SS01266_742896aa.mp3,aggression,mp3:aggression,Aggression_163_679618.mp3,742896aa845ea309844ea372f0be408ab5b9d3a338eb1ba6ea2f259b69b92cb7,test,original,categorized_audio\aggression\SS01266_742896aa.mp3
SS01267,SS01267_05f06d81.mp3,aggression,mp3:aggression,Aggression_164_679617.mp3,05f06d816943d03df62f8fa8719670dd971e54d7ae2bfc2a1a22554853fe3e92,train,original,categorized_audio\aggression\SS01267_05f06d81.mp3
SS01268,SS01268_ee080982.mp3,aggression,mp3:aggression,Aggression_165_679616.mp3,ee0809826310cf4616f1491bf59181eaeeacd0787a15c84c001ad4f16c31ea37,val,original,categorized_audio\aggression\SS01268_ee080982.mp3
SS01269,SS01269_68b1285f.mp3,aggression,mp3:aggression,Aggression_166_679615.mp3,68b1285f2b7a50dfe027cccb511ba35383cc475f5c80374ca806719d62b06d77,test,original,categorized_audio\aggression\SS01269_68b1285f.mp3
SS01270,SS01270_10788a28.mp3,aggression,mp3:aggression,Aggression_167_679614.mp3,10788a2838befb2f97f058b2b0c9594a707375e9a03a89ba745a93bd6a27ed2b,test,original,categorized_audio\aggression\SS01270_10788a28.mp3
SS01271,SS01271_e8202bb6.mp3,aggression,mp3:aggression,Aggression_168_679613.mp3,e8202bb6e0b25d925cebf34dfe56a43c94aa3c4aaf883bc272cb25c2aa167164,train,original,categorized_audio\aggression\SS01271_e8202bb6.mp3
SS01272,SS01272_c92f1f1f.mp3,aggression,mp3:aggression,Aggression_169_679612.mp3,c92f1f1f1558cbdc8673376dd93886226d742d2f0cb869185ceb77f1ca0e51e0,train,original,categorized_audio\aggression\SS01272_c92f1f1f.mp3
SS01273,SS01273_af784fd4.mp3,aggression,mp3:aggression,Aggression_170_679611.mp3,af784fd497a1c91f3d8da5f31198f2546440669ee49fc7c77107fa478ab1d30c,train,original,categorized_audio\aggression\SS01273_af784fd4.mp3
SS01274,SS01274_9fb6f8cf.mp3,aggression,mp3:aggression,Aggression_171_679610.mp3,9fb6f8cfacdf1d3c9315d629d2d5504dd4dca69f58484427a5d7739c64642b71,train,original,categorized_audio\aggression\SS01274_9fb6f8cf.mp3
SS01275,SS01275_e714a07b.mp3,aggression,mp3:aggression,Aggression_172_679609.mp3,e714a07bd52a44dcba17eff74011cb544997a28fdc98867b9cf337eb115b3ad1,test,original,categorized_audio\aggression\SS01275_e714a07b.mp3
SS01276,SS01276_d72e1665.mp3,aggression,mp3:aggression,Aggression_173_679608.mp3,d72e166562cdf2e990cbee26b9f86d26fa28d6b36fd84c1d9e0ec094eef7708a,test,original,categorized_audio\aggression\SS01276_d72e1665.mp3
SS01277,SS01277_d2a112d6.mp3,aggression,mp3:aggression,Aggression_174_679607.mp3,d2a112d6f20dd7457f99df07d681942a0caa9a3eb628c2beffa55707858f1aa4,train,original,categorized_audio\aggression\SS01277_d2a112d6.mp3
SS01278,SS01278_71fe2851.mp3,aggression,mp3:aggression,Aggression_175_679606.mp3,71fe28518ed0986b0ad5daee4f67cd49a349615fadaf7f09e56cffca0b35a841,train,original,categorized_audio\aggression\SS01278_71fe2851.mp3
SS01279,SS01279_e6973b9c.mp3,aggression,mp3:aggression,Aggression_176_679605.mp3,e6973b9ca4b9f1ea7cedad4e6f67e33d442cd51fde32485a0657859ee5cba3e2,train,original,categorized_audio\aggression\SS01279_e6973b9c.mp3
SS01280,SS01280_1353c21f.mp3,aggression,mp3:aggression,Aggression_177_679604.mp3,1353c21fcab933b3ecd97af2ebf5a22e8771dc94d591f584d33ce36f78c0539c,train,original,categorized_audio\aggression\SS01280_1353c21f.mp3
SS01281,SS01281_2da319e6.mp3,aggression,mp3:aggression,Aggression_178_679603.mp3,2da319e6b9ce73d598f2ae8e53ec43303426337d9c265c175ea6ecccaba0c4d3,val,original,categorized_audio\aggression\SS01281_2da319e6.mp3
SS01282,SS01282_4d650198.mp3,aggression,mp3:aggression,Aggression_179_679602.mp3,4d650198b43ab2fa6c2be4c117082437ad7787e619e073e4759c3ab93e216a0c,train,original,categorized_audio\aggression\SS01282_4d650198.mp3
SS01283,SS01283_03ea7c4f.mp3,aggression,mp3:aggression,Aggression_180_679601.mp3,03ea7c4f485be46ca3bbbd73243ca48bc7ef33eac41a5fd5cb8fffba4cdabed9,val,original,categorized_audio\aggression\SS01283_03ea7c4f.mp3
SS01284,SS01284_5cc28db0.mp3,aggression,mp3:aggression,Aggression_181_679600.mp3,5cc28db09d8d623b151581eb21f3e953357f1a0611d200c3296869dd21ea18bc,train,original,categorized_audio\aggression\SS01284_5cc28db0.mp3
SS01285,SS01285_ee729ca1.mp3,aggression,mp3:aggression,Aggression_182_679599.mp3,ee729ca1859143f70e5836ebd47320a28783aeba27c7c087ad458fbff4803152,train,original,categorized_audio\aggression\SS01285_ee729ca1.mp3
SS01286,SS01286_dc23900e.mp3,aggression,mp3:aggression,Aggression_183_679598.mp3,dc23900e96a012752cc7c753ffc73bbd88426f97a844e144a56776437e8bf312,train,original,categorized_audio\aggression\SS01286_dc23900e.mp3
SS01287,SS01287_822a3a0e.mp3,aggression,mp3:aggression,Aggression_184_679597.mp3,822a3a0eab4e5fd5d380aafa046b31e35657725cdd3cb9ecca42bb6ff6412e6e,train,original,categorized_audio\aggression\SS01287_822a3a0e.mp3
SS01288,SS01288_1993d6c6.mp3,aggression,mp3:aggression,Aggression_185_679596.mp3,1993d6c62fced79a25569d1d7e499e02b3c0a873507309731cba77cbe64ff43e,train,original,categorized_audio\aggression\SS01288_1993d6c6.mp3
SS01289,SS01289_bba9a5ef.mp3,aggression,mp3:aggression,Aggression_186_679595.mp3,bba9a5efe8740f8cf942df16d4a313ad21d1f72a07d32d231f02a23302a29649,test,original,categorized_audio\aggression\SS01289_bba9a5ef.mp3
SS01290,SS01290_fe53122f.mp3,aggression,mp3:aggression,Aggression_187_679594.mp3,fe53122fc40c9e2aa1590f1395d59eac9e756f69defb17ef1d3b60343c1d0a82,train,original,categorized_audio\aggression\SS01290_fe53122f.mp3
SS01291,SS01291_95627ff0.mp3,aggression,mp3:aggression,Aggression_188_679593.mp3,95627ff0ced3c66108423bd511d7031da595914f33d466ac979f9d2ebf6b93a2,train,original,categorized_audio\aggression\SS01291_95627ff0.mp3
SS01292,SS01292_056d6f0d.mp3,aggression,mp3:aggression,Aggression_189_679592.mp3,056d6f0d3353d654d8c132411ab78bd61e71f59ad444299b22b8b7614bf2693b,train,original,categorized_audio\aggression\SS01292_056d6f0d.mp3
SS01293,SS01293_78fd420b.mp3,aggression,mp3:aggression,Aggression_190_679591.mp3,78fd420b90e25a9d513f00cfdea92e0517a0a9269670216509dd21d76ebb3ecb,train,original,categorized_audio\aggression\SS01293_78fd420b.mp3
SS01294,SS01294_c4a28559.mp3,aggression,mp3:aggression,Aggression_191_679590.mp3,c4a285592d436a8716fcf99f6e17478d344fcad86e9f4fd9a4e7f49c6fe6ef6d,train,original,categorized_audio\aggression\SS01294_c4a28559.mp3
SS01295,SS01295_cd7c6c62.mp3,aggression,mp3:aggression,Aggression_192_679589.mp3,cd7c6c62be87ac702faa52f40e9215615a072928b4f7229031646a3be0308e7c,train,original,categorized_audio\aggression\SS01295_cd7c6c62.mp3
SS01296,SS01296_f266a31a.mp3,aggression,mp3:aggression,Aggression_193_679588.mp3,f266a31a217ff8d04d75874f7a68db165fd2c2a7af48c96093eb769f8dfbb5b3,train,original,categorized_audio\aggression\SS01296_f266a31a.mp3
SS01297,SS01297_cb9e6a05.mp3,aggression,mp3:aggression,Aggression_194_679587.mp3,cb9e6a05fa1836fe7ca540647c10d22bad7e1cb6939577937eb2664c822f2cf8,train,original,categorized_audio\aggression\SS01297_cb9e6a05.mp3
SS01298,SS01298_beee6682.mp3,aggression,mp3:aggression,Aggression_195_679586.mp3,beee6682e3cd7e53b742c4744c5a6dc57325871344b56bcfaf75cea257182442,train,original,categorized_audio\aggression\SS01298_beee6682.mp3
